1023656,Adelaide,Adelaide,-32.70747,26.29564,PPLA3,ZA,12212,Africa/Johannesburg
1013266,Clocolan,Clocolan,-28.91367,27.56555,PPL,ZA,12318,Africa/Johannesburg
1010962,Deneysville,Deneysville,-26.8908,28.09707,PPL,ZA,12397,Africa/Johannesburg
1013076,Colesberg,Colesberg,-30.71999,25.09718,PPLA3,ZA,12423,Africa/Johannesburg
937246,Zastron,Zastron,-30.30225,27.08395,PPLA3,ZA,12449,Africa/Johannesburg
951441,Sundumbili,Sundumbili,-29.13371,31.39752,PPL,ZA,12455,Africa/Johannesburg
979365,Mankoeng,Mankoeng,-23.9,29.81667,PPL,ZA,12499,Africa/Johannesburg
1014653,Burgersdorp,Burgersdorp,-30.99766,26.32862,PPLA3,ZA,12548,Africa/Johannesburg
1015694,Breyten,Breyten,-26.30176,29.98696,PPL,ZA,12550,Africa/Johannesburg
995573,Hoopstad,Hoopstad,-27.83273,25.90833,PPL,ZA,12663,Africa/Johannesburg
1003462,Ga-Kgapane,Ga-Kgapane,-23.64378,30.22324,PPL,ZA,13000,Africa/Johannesburg
994023,Jan Kempdorp,Jan Kempdorp,-27.92246,24.83051,PPL,ZA,13485,Africa/Johannesburg
1001736,Glencoe,Glencoe,-28.17827,30.14702,PPL,ZA,13547,Africa/Johannesburg
950709,Swellendam,Swellendam,-34.02262,20.44171,PPLA3,ZA,13674,Africa/Johannesburg
1000006,Greytown,Greytown,-29.06415,30.59279,PPLA3,ZA,13912,Africa/Johannesburg
980595,Mahikeng,Mahikeng,-25.86522,25.64421,PPLA,ZA,14000,Africa/Johannesburg
1006420,Ekuvukeni,Ekuvukeni,-28.46752,30.15513,PPL,ZA,14331,Africa/Johannesburg
3369098,Claremont,Claremont,-33.98056,18.46528,PPL,ZA,14531,Africa/Johannesburg
942701,Vrede,Vrede,-27.42573,29.16585,PPLA3,ZA,14622,Africa/Johannesburg
1005040,Eshowe,Eshowe,-28.88649,31.4699,PPLA3,ZA,14786,Africa/Johannesburg
3359736,Vredendal,Vredendal,-31.66833,18.50119,PPLA3,ZA,14806,Africa/Johannesburg
1015776,Bredasdorp,Bredasdorp,-34.53215,20.04031,PPLA2,ZA,14936,Africa/Johannesburg
1020066,Berea,Berea,-29.85185,30.99337,PPL,ZA,15000,Africa/Johannesburg
987202,Kriel,Kriel,-26.27391,29.2253,PPL,ZA,15055,Africa/Johannesburg
7302802,Rondebosch,Rondebosch,-33.96333,18.47639,PPL,ZA,15158,Africa/Johannesburg
996930,Hendrina,Hendrina,-26.15881,29.71528,PPL,ZA,15871,Africa/Johannesburg
938694,White River,White River,-25.33177,31.01166,PPL,ZA,15954,Africa/Johannesburg
954161,Somerset East,Somerset East,-32.72173,25.58804,PPLA3,ZA,16155,Africa/Johannesburg
962847,Reitz,Reitz,-27.80138,28.42726,PPLA3,ZA,16637,Africa/Johannesburg
946973,Tzaneen,Tzaneen,-23.83322,30.16351,PPLA3,ZA,16954,Africa/Johannesburg
1018673,Bloemhof,Bloemhof,-27.64685,25.60697,PPL,ZA,17122,Africa/Johannesburg
1021360,Ballitoville,Ballitoville,-29.53897,31.21439,PPL,ZA,17218,Africa/Johannesburg
985015,Ladybrand,Ladybrand,-29.19448,27.45739,PPLA3,ZA,17228,Africa/Johannesburg
